issue_month,grade,purpose,total_cnt,bad_rate,grade_avg_rate,ratio
2016-01-01,D,major_purchase,70,28.57142857142857,18.88392967228072,1.513002275864642
2016-01-01,D,medical,50,28.000000000000004,18.88392967228072,1.4827422303473494
2016-01-01,D,other,240,27.500000000000004,18.88392967228072,1.456264690519718
2016-01-01,D,small_business,65,21.53846153846154,18.88392967228072,1.1405709464210378
2016-01-01,D,vacation,33,30.303030303030305,18.88392967228072,1.6046993834928023
2016-01-01,E,credit_card,349,38.68194842406877,26.68775204771489,1.4494270013791166
2016-01-01,E,debt_consolidation,1664,35.21634615384615,26.68775204771489,1.3195695947295611
2016-01-01,E,home_improvement,131,25.190839694656486,26.68775204771489,0.9439101371152548
2016-01-01,E,major_purchase,49,30.612244897959183,26.68775204771489,1.147052207440616
2016-01-01,E,other,140,22.857142857142858,26.68775204771489,0.8564656482223265
2016-01-01,E,small_business,55,49.09090909090909,26.68775204771489,1.8394546308411333
2016-01-01,F,credit_card,56,44.642857142857146,34.89234449760766,1.279445614378765
2016-01-01,F,debt_consolidation,599,45.24207011686144,34.89234449760766,1.2966188076001426
2016-01-01,F,home_improvement,45,37.77777777777778,34.89234449760766,1.0826953110120747
2016-01-01,F,other,53,41.509433962264154,34.89234449760766,1.1896430165393497
2016-01-01,F,small_business,30,16.666666666666664,34.89234449760766,0.4776596960347388
2016-01-01,G,debt_consolidation,113,45.13274336283185,38.06706114398422,1.1856114448163602
2016-02-01,A,car,93,6.451612903225806,3.282474302988035,1.965472478292642
2016-02-01,A,credit_card,2396,5.550918196994992,3.282474302988035,1.691077426544358
2016-02-01,A,debt_consolidation,3448,5.278422273781903,3.282474302988035,1.6080620247284059
2016-02-01,A,home_improvement,536,3.544776119402985,3.282474302988035,1.0799097851813118
2016-02-01,A,major_purchase,193,6.7357512953367875,3.282474302988035,2.0520347376993127
2016-02-01,A,medical,66,7.575757575757576,3.282474302988035,2.3079411676921175
2016-02-01,A,other,218,6.8807339449541285,3.282474302988035,2.0962034458855014
2016-02-01,A,vacation,32,15.625,3.282474302988035,4.760128658364993
2016-02-01,B,car,125,15.2,7.9361682568340015,1.9152819733768824
2016-02-01,B,credit_card,3718,11.000537923614846,7.9361682568340015,1.3861271041150183
2016-02-01,B,debt_consolidation,6927,11.924353977190703,7.9361682568340015,1.5025329089919925
2016-02-01,B,home_improvement,734,12.26158038147139,7.9361682568340015,1.5450252545884073
2016-02-01,B,house,32,18.75,7.9361682568340015,2.362601118474773
2016-02-01,B,major_purchase,241,12.863070539419086,7.9361682568340015,1.6208162583174097
2016-02-01,B,medical,126,15.873015873015872,7.9361682568340015,2.0000856029416063
2016-02-01,B,moving,48,10.416666666666668,7.9361682568340015,1.3125561769304295
2016-02-01,B,other,557,12.028725314183124,7.9361682568340015,1.515684260326126
2016-02-01,B,small_business,67,10.44776119402985,7.9361682568340015,1.31647425507052
2016-02-01,B,vacation,63,11.11111111111111,7.9361682568340015,1.4000599220591246
2016-02-01,C,car,106,13.20754716981132,13.199692948113462,1.0005950306366014
2016-02-01,C,credit_card,2420,18.34710743801653,13.199692948113462,1.389964714341234
2016-02-01,C,debt_consolidation,6883,18.8289989830016,13.199692948113462,1.4264724987934432
2016-02-01,C,home_improvement,651,17.20430107526882,13.199692948113462,1.3033864607985224
2016-02-01,C,house,41,21.951219512195124,13.199692948113462,1.6630098592810414
2016-02-01,C,major_purchase,238,20.168067226890756,13.199692948113462,1.5279194225327213
2016-02-01,C,medical,140,22.142857142857142,13.199692948113462,1.6775281993223836
2016-02-01,C,moving,76,18.421052631578945,13.199692948113462,1.3955667532563123
2016-02-01,C,other,605,17.85123966942149,13.199692948113462,1.3523981004401195
2016-02-01,C,small_business,126,23.809523809523807,13.199692948113462,1.8037937627122405
2016-02-01,C,vacation,62,16.129032258064516,13.199692948113462,1.2219248069986146
2016-02-01,D,car,45,22.22222222222222,18.88392967228072,1.1767795478947216
2016-02-01,D,credit_card,738,27.91327913279133,18.88392967228072,1.4781499199165407
2016-02-01,D,debt_consolidation,2921,28.551865799383773,18.88392967228072,1.511966327712732
2016-02-01,D,home_improvement,285,25.263157894736842,18.88392967228072,1.3378125386592625
2016-02-01,D,major_purchase,79,25.31645569620253,18.88392967228072,1.3406349279813283
2016-02-01,D,medical,64,34.375,18.88392967228072,1.8203308631496475
2016-02-01,D,moving,41,26.82926829268293,18.88392967228072,1.4207460395314324
2016-02-01,D,other,292,22.945205479452056,18.88392967228072,1.2150651838707487
2016-02-01,D,small_business,70,27.142857142857142,18.88392967228072,1.43735216207141
2016-02-01,E,credit_card,354,32.7683615819209,26.68775204771489,1.2278427019006517
2016-02-01,E,debt_consolidation,1742,34.50057405281286,26.68775204771489,1.2927493477580825
2016-02-01,E,home_improvement,149,28.187919463087248,26.68775204771489,1.0562118312808892
2016-02-01,E,house,32,37.5,26.68775204771489,1.4051389541147545
2016-02-01,E,major_purchase,54,33.33333333333333,26.68775204771489,1.2490124036575594
2016-02-01,E,other,183,38.25136612021858,26.68775204771489,1.4332929222299864
2016-02-01,E,small_business,59,37.28813559322034,26.68775204771489,1.397200315955914
2016-02-01,F,credit_card,101,45.54455445544555,34.89234449760766,1.3052878822335439
2016-02-01,F,debt_consolidation,680,45.44117647058823,34.89234449760766,1.302325112424126
2016-02-01,F,home_improvement,54,37.03703703703704,34.89234449760766,1.0614659911883086
2016-02-01,F,other,63,46.03174603174603,34.89234449760766,1.3192505890483264
2016-02-01,G,debt_consolidation,171,46.198830409356724,38.06706114398422,1.2136169439141897
2016-02-01,G,other,30,40.0,38.06706114398422,1.050777202072539
2016-03-01,A,car,183,4.371584699453552,3.282474302988035,1.331795559061681
2016-03-01,A,credit_card,4125,4.654545454545454,3.282474302988035,1.417999053430037
2016-03-01,A,debt_consolidation,6489,5.162582832485745,3.282474302988035,1.5727717434943047
2016-03-01,A,home_improvement,1135,3.9647577092511015,3.282474302988035,1.2078564348979013
2016-03-01,A,house,30,0.0,3.282474302988035,0.0
2016-03-01,A,major_purchase,405,5.185185185185185,3.282474302988035,1.5796575103314938
2016-03-01,A,medical,95,6.315789473684211,3.282474302988035,1.9240941103285865
2016-03-01,A,moving,36,11.11111111111111,3.282474302988035,3.3849803792817723
2016-03-01,A,other,576,5.208333333333334,3.282474302988035,1.586709552788331
2016-03-01,A,small_business,71,7.042253521126761,3.282474302988035,2.1454100995447853
2016-03-01,A,vacation,52,17.307692307692307,3.282474302988035,5.272757898496606
2016-03-01,B,car,176,7.954545454545454,7.9361682568340015,1.0023156260196004
2016-03-01,B,credit_card,4595,12.143634385201306,7.9361682568340015,1.5301634229773502
2016-03-01,B,debt_consolidation,9682,12.104936996488329,7.9361682568340015,1.5252873433050658
2016-03-01,B,home_improvement,1182,10.236886632825719,7.9361682568340015,1.2899029231153865
2016-03-01,B,house,45,17.77777777777778,7.9361682568340015,2.2400958752945996
2016-03-01,B,major_purchase,381,13.385826771653544,7.9361682568340015,1.6866863627956385
2016-03-01,B,medical,193,16.580310880829018,7.9361682568340015,2.089208588357658
2016-03-01,B,moving,71,14.084507042253522,7.9361682568340015,1.7747238448636793
2016-03-01,B,other,867,11.534025374855824,7.9361682568340015,1.453349400061375
2016-03-01,B,small_business,148,11.486486486486488,7.9361682568340015,1.4473592437503113
2016-03-01,B,vacation,102,22.54901960784314,7.9361682568340015,2.8412980771199883
2016-03-01,C,car,136,15.441176470588236,13.199692948113462,1.1698133078766149
2016-03-01,C,credit_card,3407,20.48723216906369,13.199692948113462,1.5520991472753756
2016-03-01,C,debt_consolidation,9997,20.056016805041512,13.199692948113462,1.519430556747002
2016-03-01,C,home_improvement,1112,19.514388489208635,13.199692948113462,1.4783971540790792
2016-03-01,C,house,64,20.3125,13.199692948113462,1.5388615538138803
2016-03-01,C,major_purchase,370,15.135135135135137,13.199692948113462,1.146627818891673
2016-03-01,C,medical,200,23.5,13.199692948113462,1.7803444437969815
2016-03-01,C,moving,118,21.1864406779661,13.199692948113462,1.6050707210575021
2016-03-01,C,other,1037,18.611378977820635,13.199692948113462,1.4099857512579963
2016-03-01,C,small_business,183,16.939890710382514,13.199692948113462,1.2833549065854302
2016-03-01,C,vacation,141,23.404255319148938,13.199692948113462,1.7730908901554365
2016-03-01,D,car,77,19.480519480519483,18.88392967228072,1.0315924608168014
2016-03-01,D,credit_card,1252,27.95527156549521,18.88392967228072,1.4803736325352927
2016-03-01,D,debt_consolidation,4935,27.537993920972642,18.88392967228072,1.45827666163124
2016-03-01,D,home_improvement,543,25.04604051565378,18.88392967228072,1.326315070555377
2016-03-01,D,house,53,16.9811320754717,18.88392967228072,0.8992372016931364
2016-03-01,D,major_purchase,186,25.806451612903224,18.88392967228072,1.366582700780967
2016-03-01,D,medical,111,27.027027027027028,18.88392967228072,1.431218369061148
2016-03-01,D,moving,73,28.767123287671232,18.88392967228072,1.5233653051513862
2016-03-01,D,other,605,20.49586776859504,18.88392967228072,1.0853603102896772
2016-03-01,D,small_business,140,27.857142857142858,18.88392967228072,1.4751772189680261
2016-03-01,D,vacation,60,30.0,18.88392967228072,1.5886523896578741
2016-03-01,E,car,39,20.51282051282051,26.68775204771489,0.7686230176354212
2016-03-01,E,credit_card,557,36.983842010771994,26.68775204771489,1.3857983221909727
2016-03-01,E,debt_consolidation,2910,33.298969072164944,26.68775204771489,1.2477247620043042
2016-03-01,E,home_improvement,261,29.50191570881226,26.68775204771489,1.1054477595589893
2016-03-01,E,house,35,20.0,26.68775204771489,0.7494074421945357
2016-03-01,E,major_purchase,88,32.95454545454545,26.68775204771489,1.2348190808887236
2016-03-01,E,medical,54,33.33333333333333,26.68775204771489,1.2490124036575594
2016-03-01,E,moving,37,37.83783783783784,26.68775204771489,1.4177978636112838
2016-03-01,E,other,314,31.528662420382165,26.68775204771489,1.181390713013679
2016-03-01,E,small_business,89,42.69662921348314,26.68775204771489,1.5998585844602446
2016-03-01,F,credit_card,173,38.72832369942196,34.89234449760766,1.109937559572052
2016-03-01,F,debt_consolidation,1129,40.30115146147033,34.89234449760766,1.1550141454161533
2016-03-01,F,home_improvement,106,33.9622641509434,34.89234449760766,0.9733442862594679
2016-03-01,F,major_purchase,32,50.0,34.89234449760766,1.4329790881042166
2016-03-01,F,other,123,30.89430894308943,34.89234449760766,0.8854179731375647
2016-03-01,F,small_business,52,48.07692307692308,34.89234449760766,1.377864507792516
2016-03-01,G,debt_consolidation,284,51.056338028169016,38.06706114398422,1.3412209005327302
2016-03-01,G,other,39,46.15384615384615,38.06706114398422,1.2124352331606219
2016-04-01,A,car,115,7.82608695652174,3.282474302988035,2.384203571494118
2016-04-01,A,credit_card,2346,5.4134697357203745,3.282474302988035,1.6492039955324234
2016-04-01,A,debt_consolidation,3883,5.845995364408962,3.282474302988035,1.7809721645306877
2016-04-01,A,home_improvement,790,4.936708860759493,3.282474302988035,1.5039596368707622
2016-04-01,A,major_purchase,237,4.219409282700422,3.282474302988035,1.2854355870690275
2016-04-01,A,medical,70,10.0,3.282474302988035,3.0464823413535953
2016-04-01,A,other,459,4.57516339869281,3.282474302988035,1.3938154502924944
2016-04-01,A,small_business,43,18.6046511627907,3.282474302988035,5.6678741234485495
2016-04-01,A,vacation,33,6.0606060606060606,3.282474302988035,1.846352934153694
2016-04-01,B,car,122,11.475409836065573,7.9361682568340015,1.445963526061063
2016-04-01,B,credit_card,2466,12.652068126520682,7.9361682568340015,1.5942288163592953
2016-04-01,B,debt_consolidation,5275,12.549763033175356,7.9361682568340015,1.5813378228679176
2016-04-01,B,home_improvement,693,10.822510822510822,7.9361682568340015,1.363694729278368
2016-04-01,B,house,30,33.33333333333333,7.9361682568340015,4.200179766177373
2016-04-01,B,major_purchase,231,14.285714285714285,7.9361682568340015,1.8000770426474457
2016-04-01,B,medical,95,10.526315789473683,7.9361682568340015,1.3263725577402232
2016-04-01,B,moving,56,23.214285714285715,7.9361682568340015,2.9251251943020997
2016-04-01,B,other,612,7.6797385620915035,7.9361682568340015,0.9676884755408656
2016-04-01,B,small_business,66,7.575757575757576,7.9361682568340015,0.9545863104948578
2016-04-01,B,vacation,68,8.823529411764707,7.9361682568340015,1.111812291046952
2016-04-01,C,car,89,23.595505617977526,13.199692948113462,1.7875798861934786
